"","1","2","3","4","5","6","7","8","9","10","11","12","13"
"64",2.01069730500691,2.0050037872859,2.01283831106896,2.01145195043735,2.00945491572884,1.99950243140548,2.00743763594025,2.00897671785382,2.02014113148937,2.01149939783441,2.01313981608019,2.00698729583263,2.01003147181062
"74",2.0153051433396,2.01222716669719,2.01946435629095,2.01763142279818,2.01611368892651,2.00201901494203,2.01475176597425,2.01400830325077,2.02681747302325,2.01778924924661,2.02034782041387,2.01214164600367,2.01503160151824
"15",2.00748164819238,1.99525539936476,2.00884822090395,2.01035735175411,2.00882429388652,1.99508821728807,2.0022358544387,2.00389210496963,2.00985523727699,2.01003712268829,2.01231996341874,2.00838798161989,2.01068294971741
"25",2.00697049068014,1.9967636335669,2.00710878413656,2.0099361935218,2.00929391753581,1.99383148825187,2.00244686419335,2.00392177986667,2.0096004603495,2.00985386192499,2.01136447487744,2.00757008048968,2.00913024300453
"35",2.00422834350422,1.99202516251206,2.00626832920698,2.00850645781634,2.00627986188985,1.98976524083922,1.99955601461234,2.00083225966325,2.00695242900367,2.00761178425764,2.00914307455676,2.00399438347758,2.00795773441079
"45",2.01308757134213,2.00210302905075,2.01229807460905,2.01497981435312,2.01419533457534,1.99987550927448,2.00749678227773,2.00928129775824,2.01539572937233,2.01601161684325,2.01882852253555,2.01274700963464,2.01497405013843
"55",2.00961788187735,2.00279897049874,2.01152707329466,2.01612670567711,2.0134839431709,2.00037119025444,2.00971214179138,2.00955739253819,2.01325174347549,2.01608478829667,2.01763469422695,2.01162832827108,2.0148288724821
"65",2.01298975380731,2.00284764411706,2.01370859410928,2.01546383749502,2.01504846585949,1.99924987631437,2.00830539583075,2.00945588914582,2.01511156594121,2.01599719722254,2.01761808623682,2.01181269593228,2.01465617061568
"75",2.01545890923427,2.00888689210937,2.0153564430242,2.01891913974562,2.01885803290946,2.00269737012936,2.01199542929297,2.01318948923712,2.01892813979016,2.01907278980839,2.02347116181686,2.01477432510613,2.01931799007434
"16",2.01356833925092,1.99996287222215,2.01259230430074,2.01443771254382,2.01291519898967,2.00108973294225,2.00714193688186,2.00719303612392,2.01286421294164,2.01502294791681,2.0141107840563,2.01270700493995,2.01479395787454
"26",2.00936761466923,1.99844504523913,2.0098943201752,2.01299833023495,2.00917519081242,1.99867578909361,2.00359683125645,2.0060621970516,2.01182273671641,2.01583637911614,2.01191672073409,2.01061424052612,2.01303530327726
"36",2.00459272160806,1.99268019130834,2.00537609975497,2.0082281092318,2.00412576590587,1.99178787247248,1.99860251995576,1.99959448550016,2.00595185596984,2.00923766734611,2.00663824450216,2.00411613953977,2.00802114756023
"46",2.01625621402215,2.00556457250147,2.01400528399828,2.01762972594089,2.01588971851289,2.00613746345089,2.01011533027657,2.0125750333407,2.01832039767902,2.02116668242299,2.01998736646554,2.01640926087099,2.01983559398797
"56",2.0110804802939,2.00342836041968,2.01277691144152,2.01666139752137,2.01432063649574,2.00311683889977,2.00950349412316,2.00933555386485,2.01654303863998,2.01895527867359,2.01743368261895,2.01420423581149,2.01668675411671
"66",2.01134167420284,2.00064016879817,2.01004320161728,2.01324974148315,2.01080050781758,2.0009613522964,2.0049524684415,2.00618221185408,2.0127612134183,2.01517699728178,2.0126568345753,2.01050276958318,2.01336998227273
"76",2.01628072694575,2.00881323998569,2.01657897945076,2.01959463586078,2.01674389956507,2.00569574716283,2.01257077501295,2.01280563705263,2.01890157746169,2.02214305418839,2.02039182215907,2.01547636191444,2.0189905114699
